impression_id,is_click
acc476daee9897cc0111ecc01bbb44ca,0.08107073
4e59ef6c520e38de0c7f6c9d1d9f7ba8,0.01773506
dab3a7ebb2f4534b506a8e5389c0bdc6,0.023105908
3f32fc02eefdd6fa6a7f33bf6fb2e742,0.063147984
230b58c6fca3430fa61b06f9ec1569ff,0.01006381
213b02632cc9cca45eb22ad5e211d6fe,0.06375623
1b8999b048e3b177a6b13d1027e3cb5d,0.055576917
137f55ef94761f611324e9be55a9326a,0.16203132
cd398a1ebaad2bcbea62f731a68b579c,0.02783439
8322f656f09153add8660888b4e4d373,0.007469756
705930c8b83cdd8ee39aab603fce8fe8,0.049752083
30b4be2a436cf333d1d88601f254b4c9,0.046670835
61368c8e9b06c078ee41b40a78b76db5,0.10788371
0d3df4bc8e7ebb241cc7f3c0bc0bb87e,0.046684712
f8eed66d229951dbec2d21587c4bcda2,0.049969625
51bf1987b5fce3c277eb51c02c193400,0.0966077
85d52bf3664731416d05579f01043a42,0.015496786
c8d029daedf6c6600c252eab0a63c8d1,0.00717697
3dadbce13bcd86a746d2cd6bb1fbebdb,0.09666253
55a62727e012e0996f4ac6317862c997,0.014465869
eca65f404729c4da356b2ec36ab14b25,0.007110207
16d79002ba9ef9a6cc882dd4d98175b6,0.09240063
192393ad4ffbb9f5ae31950c75bf127f,0.12210201
d6e3ba29f41d7acaeff54af816dbedc1,0.018760983
0f790cdbe4640e23b7967b122106efcb,0.023457227
75c3373fd7438363168f39aa2d1f785d,0.06061934
fe94308005b3d4c9db44440c6869d5af,0.019118128
41929fc1ba23016a2d4ffc4608efee18,0.079832084
af9a28e8c47169836397397619f9c820,0.048406046
d273bd3ac8d3b44644552fcc1204174e,0.014821299
aea7afd441e06142f07a10d7971be233,0.08508002
1704e8c3b428f5959949c4590ae06d0d,0.048961453
67eac9e655fc188105ec354a974f3198,0.076163694
bad45d7ea5dd5f020ce6ddfef2e5796b,0.090649195
c50166f6305f7c19a2132856d78d9160,0.083687216
f60374211d07f2ef2c06ca4e2c02d16c,0.008574805
e2bb84ec8c505c9a705e9464c6ac8b7b,0.07566017
697daf9d5cbec64e372473b91af794f3,0.056102656
15683948c0795f2c850d192164a3348a,0.0077340268
7dbcaf19d366a64d450ce1ec417f9fec,0.05164428
f316bb3cb6440611405393c0b17d88a0,0.06751357
5a27cc6c88cc1f6256456e46bf9e1362,0.049600992
b3b6ba993fc1ce0eb71ee84f6323aea1,0.08173729
8075e9dba63251019dd92a46be1abcba,0.04763889
50d7df7b0d920e13d3535312e1886d50,0.017163135
502822fb6dfa8a1bd1641cb5e415c469,0.014600542
eedbc66a3f5222eb809c89d2dc176bcd,0.07869179
748f7e0753cb7080e35e48830e8aa1ea,0.14160609
5f3978b7017c2a2414f7e13b7833b6a6,0.061181705
5fee72dbd7bfea897a63f24fd3492886,0.061669637
48c7c29a0410004ac4cf9f2e04d1bf11,0.12283898
6e886d43786bbc9c850c64a88a07fcfe,0.10009129
9dbca5b4314659455d110bd755bfc256,0.055755395
312d5abc22ad31317d814fdede4e5d36,0.066737495
a6634c11a34b3f94b5aa2587ad3c848a,0.041416653
d40a1b1022e63d0264a4b6801d209efa,0.06452146
819bc5a9db15470f11fb881c033a883c,0.050451476
83af601066ae3afd15f0ba431bce2313,0.0091991685
4faa935990118b2196bcaee4aad6bd75,0.055313967
b8b544f5e8e9333da7f8cbad837238c8,0.062570624
34596647af8e6ffd3cab24c8bdc20822,0.059107106
f71a98eed145953537a550f3f4986935,0.046214744
2312be43a2e6b2513eac410504f47b75,0.050353654
7e097afcbdf9246401ce48f19c5fafe2,0.0052751447
3e321596c1034b70f186f2468a77d2ec,0.007393301
6f4b7f8350b2dbdbac6e35d949dd98b1,0.05216068
8dfc6bf83800d081dd4bcec2468d6b9e,0.03818706
0aabaab7bbd3bece6b42bb90cc9460e1,0.16559996
30d3a19eff394d06f0c2ab5593d9b4b1,0.06829329
c9614a69f4dfba03d787642dfd87b15c,0.06852556
88b9581f22810eda8fb5cefc1ec8c5e9,0.055437118
06efbf30a756ba6c8483a8c27ee6e6a2,0.01529086
bb2331ca7fc604fed9ef6ca7ecc78acb,0.064148314
88d3245299e953e84fbcfdd04cf68baf,0.063367985
6509a3d9963607616729f28b2de8e544,0.0129032675
60a96c3c144e7b1c00934114855ff89a,0.065177456
5fc9d00260769131cd0fcb2cf663b9be,0.068945505
b4b9fcb4bbb7989d3a9ad4dc739ae56d,0.06696911
5144c7f4e9f4048f71f4cbde02f056ea,0.024835892
56342d31c666025aa4bec01629fe8d2b,0.00985797
0218757eab99fcc3cbcc6635e50d39c0,0.07072075
c9888a49f879c52252f1779aea6182ce,0.03982376
b56ff3126a329f883a84a3a43dff7461,0.011868578
6a73c82a3b28926655177d062cc89915,0.012688655
768bdc546819028650a01ae0fc406487,0.05446046
ea2befea2efb3cff74e1f086f2e65bdd,0.035138518
c75a2ddd0fc3e7a7a2d296e5000c06cb,0.011648098
997f41ac165e7df393d8f5a2ad019cbb,0.012520343
75a2296290bb5b3e770633e1d4dbfd6b,0.01164679
efcce852e65e1ac652b4cec3e2785b7c,0.012993189
fafd0222ec961c58758bd12a04a630f6,0.010196447
4856e8e2701639d0e3b76c49d33a8090,0.02471426
b3a8a798108ed8871a61ebbb4130f80d,0.04524933
b8f7aac8469d4d3f3a4662c4a0229363,0.07832099
1eecea49d0861bde16f3bde33268b574,0.110032566
5ef52c213c90cf8a413f517e255c510c,0.069022685
6efbd2a73ac6e19e87e691a42ebbfb87,0.012671426
53e46932d07819043b413d5358a81f32,0.01192254
d89b8db628fea7036e6fef1ec07b5b42,0.04913717
ccf50b099ecad8ada499e210fb83bf1d,0.04997113
43c95f8557780fb47b1e2768e7bf5580,0.07520833
50487040e5bd4f4fbf2c3e0556b75996,0.045528576
354d3161ba4d56656c53390539be0f29,0.011397168
b9b1207a6cd4dacf04c969e124ba6130,0.012520343
2512aeabe4481c84a1152958ccb1986a,0.051524833
212e84367308d583cfee0a2e59a9da80,0.045528576
76d7d6c4271edf05356394e476827c05,0.123808995
e59d4d2041a9e663454f797a61d618e5,0.06140584
e1a20ac94173b7bc9b63d053cb4cd120,0.05192332
c124d18ff4202965b0a26380aaf3bb70,0.081433184
7d803dd654d6e109fd3b1d090ef0dd33,0.0654953
b40372d8cd6410be9fdb189203bf638b,0.011932595
424ec041440091493d3d872150ac83ee,0.011639071
773a01ed67972b86b770a3923d338dff,0.086248755
52eaec5e15da927c6c879f57149d3f65,0.011448093
ba25fe471fa4b683a6d7de42407af943,0.0114283
869cc71257a86ff9a2ccaa9ca7ff9479,0.012177402
da5df47195fa3fd687fdbb7b59c263ed,0.0102698235
d181ae46726def46b8dd8af09b18e59f,0.08716789
0a00165d04c84a48150a1679aa78d4b4,0.049380325
2e43af6dcd23da56bec97fa92abc4606,0.010177677
4b225eb98260d7569fcb72f850e1c086,0.060029194
fa69f2acc2375f1ba58fa3e8a684ebf0,0.007908145
3b3bce030a04dbd6e7972bc50ddbb53b,0.04898164
350f7bea006fa23894bdac474b596f64,0.010019235
69d9e3aefb1a4d07a0b2552f4dd18472,0.048174728
76f1d7799ebcf18fba03de90ce24c3b5,0.05144873
80d488d8a1a25f7640936e9697ae1f78,0.054677032
31f7d8bac5ce179f0fe9b97592569b93,0.07004508
e30be98dbc7db59bf3efa2437a713cf9,0.05389968
4ce0707a61582d4bd3e04fd6eff83109,0.03849723
1709a55a1d35e6704cb3c3e7ccb7bb9d,0.0091991685
e79d5d68410a0e21dde9d861bd09d9c1,0.13093343
2e8aa801ef4074bc7ca20d5f86169a9c,0.119505234
2eefcaa674d87522aaa3d033ad13e1d7,0.054795567
2f88db69b4ccfe257f23aa9a0d8eb8be,0.030523686
0fb45c1bffa9d38d345d9ff494c85a1f,0.08095811
8b2002ec80e48e67fc9a7dda35278a0b,0.0072260145
610ab37084c267352796a18d5a4f57f9,0.008347347
a6461a7438563696bb77468ef78294f5,0.05601941
7adec11f33252f2d4df7fdf3495879c1,0.06708834
67474fdcc683e3753037e3ede50ea563,0.0090091955
f580a51e01d975433bb05a6a55e05102,0.054677032
1f5a0f3e2f94c3f10e55303dc2ceb6b0,0.054439038
f89d1a678ad5335dd937181cd3d4e7b2,0.13865438
a9ab57bb766493d6b2f1079f23a963c5,0.05256205
425c4a0108f9535b2a78302f863a3b7c,0.009007549
acb5d616ea62ce9baea2504a98212a2a,0.0483228
dc62114f0f8277397ff03686faf02d9d,0.054728504
ca004bad9680a18a8bbad20e3d2b4907,0.0630815
ee7432ff960505884e53ba879a8501a3,0.017176177
c7d73daf5bf152398bfecc38cc115ec8,0.04602794
a4f42b1a6cc86fc6659ddd5542f0a15b,0.046430748
ef76fd6e1719f9dcf59b3477feb0ebab,0.13093343
b4b601fed932865ec83fd0be0effcd70,0.01607687
f260ba78a3b1595c876e1efe1a29381b,0.058730356
e35f82f3e53452a839d6171bcf668842,0.053148877
faeee3186fa54d862415851028fdd687,0.08983785
2971c9081bacdf567db4c6031e5a2402,0.009634912
417c09e7169b1e1e4c8233a1dd904482,0.012707234
71392abf27fcd9c652a75250880801e8,0.010414254
dfbb279dc7d85ab2d9229a87331b930b,0.033630393
f5febece02e5bfabb0e792abf964f711,0.015869234
5013d488738c5218de7e223c7df207cb,0.011306715
715df5b0402521bbe99b4e6ed7cc31db,0.11102464
5f65e79fbb284d4f2e01decff61c03d8,0.010933114
26fb713c47e290bf0e3c696776502fd9,0.010669832
4987ae7ce6166477c03cac804358ea67,0.007721208
00c4867adff6e1becb5e5558985d2d2e,0.046200894
76df2c1cff30ef3e4c7d7d5f14cdcfd8,0.04455223
8fd228d5bf2bc21e9542d6c2db645a68,0.06390245
92a8e37b0682010b4100bc0af4d1a6c5,0.011357178
081772b8e1ce56ba414e027680a3564e,0.012810651
4ea21f2d4aed5ff845a024f10c21ea52,0.011547787
4f8c774beb425efc3f63f54079215129,0.011109806
3f06c3c25f6cba9fa987f7a418c7ae19,0.058908977
23441b59c3fbec427bf2f738060d1ceb,0.01223626
9c606d204d09ec21dfa35757fe729812,0.05483648
2d97d008b83368900db0f610a6fb7708,0.013030127
6a821fc5181841584bc1e238883272af,0.06332814
36ec887cc9b5fd97ad9e773e21216097,0.0119772535
a0ed8043f9b10c727d5f6766ec9f4454,0.0125608435
611e263e4a559259a07614466f4a9c1f,0.057644002
2117f2a95ab940edd5ef521f7f97cfac,0.010541314
3b76f5a83fe627c7006bcfd746df07af,0.10183598
756384b6edd57ca8af0d6009434a472a,0.011351366
e95e743cdeff0c5c8e8e72c880d69234,0.057644002
6073e03417475db6b48f16647849c8f2,0.1498365
4280982111c4d86bc7657d41ed2666c0,0.052007377
656ef5a9dc121ebe91b2422c65063328,0.05428119
47380fb07f6ea63cf15e032befe1b93d,0.025496056
46d3a3e4567209c7f030f9d018164d01,0.06030347
075b2964f5a558f1e669894c6b92a154,0.047406476
d71d3294f92f2da2cfda9357b5795c9d,0.012588043
ae804210a16b9e04d09f138ff931edec,0.024442311
b2d87d7039e49472fb16c51d52e02983,0.06399366
a59f715d16a89c1402430a9e69400350,0.095715664
8b0cac2c8d7c27c3764291dfa67e60a7,0.009213008
0dca45dd20f287a277313bd6967b6cdd,0.010837253
6e1597f1efb6bcff4d7bcf43df115ee4,0.008535687
75df6249051f7abc4e2feed2b7146e65,0.010922993
3063a7a0fc6e12418a6f6737e85902c6,0.011282095
ad56e648b6aaf8b46abf2c652a5a5311,0.054402675
dca95151dccbbb174f855321f37b3db7,0.011493409
ebe366c14eac998595e9fa23f2a7a278,0.011478045
b46dc4a276f8a619426bbbbba9e990c7,0.0128436545
0e3baef1e1e60422654553f025778eda,0.0136504965
63cc0bbc1e19bb389d488b76592e6a8a,0.10259469
480a30d44cc84ee828d04f5f213e35ab,0.011291768
930f18b9004dfe5932c0bd9b0933f0bc,0.05251327
3212027eecd4e1041672dfdb0b16ce6e,0.011556363
66c27cdf58cf5480a2700ef8f6afbb4e,0.059972815
7a3d82342ab670d383b3be9bdecc52c3,0.011611473
03f2605b482bfcd17e21e38fbbfa1b26,0.01059189
338f8696739b7641ae77a992eb9ec2fe,0.010613955
f853b85dcb215597001cddb41a9acbf7,0.012402046
4213bb740efffb0d52889de541f0982f,0.011840014
dbc90bf8569c847605a06acda311eaa0,0.00791487
140ce6acde85da4214632eb490e278bc,0.0119755
be7597e847308e93c835636592d7cc62,0.014098745
af95a3d85ebf89b591e2e5bdc690a572,0.04393345
1da976aaaec69f5e357ef3aa4cd4d49c,0.010836421
5cde301ac1b77cc407d8c32ba1e228f9,0.04910286
de64eccd0ac4fdfa8d9b68fa80d3f380,0.03112078
bccee21aebc3947a566c62347cb36ed4,0.08129388
74b32c25374e2a548381e904e24a4503,0.062189475
17d84b622ffdab526b46f81e3d093ace,0.049833335
5d1fdfc27688d2ebc2041410cea8e37a,0.011993894
e29cc109df66f3bfb2364fc4a33c9954,0.009937362
ee201173578af74c069b2adc33ffe029,0.013231124
9b255c59bb44d47560d64efbb94a998f,0.011305266
73c2fc802343d2e4316586f07b15d945,0.012386899
933a99c0a278e09761c5e3078cf8f502,0.04903936
18ddea2a6efeddb0ee33f52620882982,0.007300511
f1e36e79a10ddcc111f96cda686fd452,0.011486228
57c05ba83008a2457893e6d00f4695b7,0.051295813
bb833c0970ada9b4d569e22b4152e031,0.0109810885
01cbe5eb15abdae7cb31bcc08d271743,0.011467067
702d95eb2b6318540ffef9accdcc8cf1,0.012433126
0c6d9fd4edb793643bd8c449d6616dce,0.047099337
f17a246ce920c72bd981df61cefcbf00,0.01141702
73849a2c56ad5ee6596f808bab0a54e8,0.013112593
4611fd192aa0944214fc50612c4a2386,0.011974275
54fd67d10c6e1176b5ba22fb1af49c42,0.064575545
c2f615e5e217ab9e5f6f0c3f83438e9a,0.111625485
0300de78b4572cf2474d73c9f677d509,0.013455837
9915027c5ab0f31ac8fa46a5b7a12e15,0.012077151
ef00463c2a4279d9d58d452cb713906b,0.010861581
7641e54c3f3d2dbc17b55bda7dfe530d,0.017714737
bf53aa62cdf5ecdf09bf5414dbf152ec,0.014356679
3d97ee0f0ac400fb94b2e853882da7b8,0.012060015
bc177868daae925a289f4df1fe0c0acf,0.0133264335
9de5b51c9722faec7ddc468f4d932192,0.021463042
3947dc035c7a0519b3503a81477a1690,0.013090225
dc865a8de0257a4f905f09d3181ca468,0.016922995
1ec266cbbfba151fd3b7d74a2373a8d5,0.009157267
8640a30f2b59940b9ca60c07e20c9404,0.067408696
6ae9a0388d22a66349c2cc6116c643dc,0.013478043
b8b4b0f7cb6552060f0d7f127ca5e506,0.06478222
e3d9455dea860a4209423d8de0084034,0.05058307
dc19278a8a0a2e68727880f227081664,0.0457803
d694dc8b6a70984976d658e8704da3a3,0.1248128
fcfb373a07a91995e7a7fb259fb1d8c0,0.054097816
098c2451f79ab8e7a55c0e1882c826aa,0.013501769
c662081bdc16cd6f124c98b3c6dfd5e4,0.054097816
799fa852b4b243443434bae655da5260,0.021507425
e8277616f8880c51dbcc764606d209d4,0.06318433
0b8c44eed12b245e6014d63a1e8b9090,0.0195931
c79f76213474c2681f9151927130b3eb,0.17064847
16f26e1d3287dbfca8148dfc55d4ba7e,0.04478512
897c2a59978ac4cef39d4884eda808ca,0.00788532
c6d071d7da1dad87f1c251ff0d3560c7,0.0124203805
da3c9f7c40a46b59147ab24fc34f47fe,0.073099025
57ba251a8a9b7a7b35bbf422a0b2b40b,0.015155079
b0d5d8d12e2736aba58fbb5f6213ed3a,0.060757793
55c3be48f7c045bdd0dc049dade4f0d1,0.014202023
8db14d6b6d364de1073dd6a1b9288a2a,0.0073899175
717f230236ed5a3f55d2aa3495e8d8ff,0.03239448
f79667980c18fe8f78c5f53665741035,0.044530317
14ee7602a2c2c45363d0a8da57c22ebc,0.05925188
89db46848a46f24ad9258a9992b3b64a,0.0978356
1313f9d0868c6fc623a90db656836603,0.060494315
a4902553d70c6fae12f3a3276aceeb0d,0.054216664
f41223745630972e282fc0fa7c460567,0.06994578
10eea21b6842a1d55af4c92513e2b735,0.014474484
ef449072ca966f86dae60234da6fa605,0.042858437
b3d7160b309372ee7da5adc847f0cb86,0.08343531
374a4c6b21314610c459a2a137b82091,0.06689182
03fbbb8888ada210eac22f9db8392eff,0.04749728
762179ae69579fa1c7f2f81ad6c3eec1,0.061559487
1e4b74537c1b45fd5cea01595dc76be8,0.04371984
dfa251f764c72afbe588cdea7c24bda2,0.0799255
751e742e3b3a115e9c01fb0c45bf8863,0.01184708
82288215f93cda3f1fbb3bc3e5c4912e,0.01731453
d3b7e165b17a139b81a6a11baac850f6,0.014858623
e81a5128dcabcdebe1eca78a8fc50dbb,0.05551296
398e8f3cf2cb21925fd8b060ee0e2f17,0.011272412
1ed76672242f41cf3fcf5017c4085f03,0.013745055
87071598bdc79f478aebb9bf0ddf1f93,0.044285852
fc809a755862e23c7f2431fdf7860a73,0.018688653
6ce275084d9f4dbdf3ed47f582f4edf6,0.07046014
da84e6f9d7b2e14b4668bff61636ebc6,0.013800855
7a07ff0a25cfc843c77f905c23f7d114,0.011584869
bf08b1d1e9d24364852913eee815a06d,0.014269198
850fc0c2aacefd2d0d741156bc1abf41,0.016086474
e5a436ffda3f35e78e42942fc93417cd,0.03844561
d533335a39c349573b147d483f3c1547,0.015159028
f1677292591e8b82a0b77b3011e31236,0.013414169
4ac93e9e14c70eabc859329b60245b0f,0.0643803
926691d2d6f031c8e39ccedfa4453902,0.093268216
39a824ae4dfe9077e4f5ab6c4d37b5db,0.076096766
990d15fd29857db2023f32f5a0dfe43e,0.06265359
bc81fadfc26148b56970f10a36db111a,0.06378256
e02d1fa59c655c68a660febf5694df2d,0.007978089
00e11e6808e39ed4e56704ecf4645a2d,0.0100527145
53e0d747488300521408fb8680904509,0.015005308
ec8ce8961d5d28745886387c2d91e820,0.07181425
8bb9207fa0d6c72222806e2aeadb9d39,0.10593636
2544cff95c73c1577ce3aaf14ff8fe4f,0.013837043
4a69efd7cc4302c5941a1f3c45b1db81,0.064617395
461e91198839f6e96da15d4eab42cbdd,0.013094087
b22d385d02218c8dab82e9a595a579f7,0.040638104
39cd98125c6ceda59904a6dd9e1dbe20,0.013738994
a028b6dcc02325976be9cffb212447a1,0.031534646
1a7023714d4dcc06b73673681ef2a9b8,0.033053976
08596ccbdc37a93663abd38bb6402509,0.05139641
a1110a42549d9dac374a7bc1e9ea74c4,0.011374125
747f13e86a5f6a76f3c2e469b5fb2104,0.03849723
4fa01314818b4bddb2ee47a7ef20da7c,0.06540298
98eef291370c5e0c6fa95faf09baf641,0.040959477
27f06e19535eb59c057a132b47304133,0.057550475
33f925306e2f7443c14b3aab558625c0,0.081285015
d33670181868b6bfd44873810469f833,0.09887593
e5cb9184cd831a1e992774cf52df10f7,0.015415611
2a8fa372893d548dd4ac0e8c87c4096e,0.042244967
ffa06ceefba9cc062674b28ec5533e15,0.06314738
c439d6c9823c463345cb6569cca083ca,0.053444203
2113a3286167b2db11b4afb62a876f55,0.013780471
98855af825e5a3ef47136890d260525d,0.050271284
a5c687db285f4d16d83b1e47d24a183f,0.05180682
d47a94be62beef7a886974f2b034737f,0.008320109
ef88828df1c2b1605984e73b1283acdf,0.056835268
77eafcfe0e0aafc22c6f811c45fd213f,0.0128666125
588a870b3b38d5ce64f8316f958b524b,0.048636332
fed4ca1241f4752378bccfe9f57f84b9,0.012465674
5e37694f8eb85b6e8524e4c04f37523f,0.034975268
25f285c0ef487aa98e25017cd71c5256,0.026558977
49edba5e9574a7b490935cf481f85aa6,0.05023934
3cae8f2eecb80ab2efec2d39fd703fa5,0.093029134
749f5da7056faa4ad57715aece0fcc58,0.008813917
a478ade871f7934c6579d16b24ad3709,0.11878702
56ef519d95e55bc5d952364f2164c488,0.039926555
8d6490299f06bc55bfff496185b21770,0.017354412
b182c0c40830a4ab4d7f04fa345f47da,0.07043654
5b09cb48746fa8fe794abf3c67d5491f,0.018827675
9137d51f9f76dcc2c1850c730c25ae47,0.00920376
b22e94e3dbb9111f73b8b83cd3de06a4,0.086830944
4a5d431022b8f13d29358899d5abc254,0.05333624
b80d1283eaf3920c8612b9f70f90298b,0.0069830134
dbdb141f8013e4ec4b3804d82503be88,0.015474127
1fffc16407c37f3c7f49fadf566e72e2,0.014278585
43cb54fdc71e6a5415637ee7af74eeec,0.024454564
de3a5ba37475430a5feae375948feeda,0.014480356
24cb53bc7665a12b28a0a8c1a0552cd0,0.008104743
de862122fd0fde5eb7586dea78a49c24,0.014400029
79144de978bb2ad4bbe702b71b6b4669,0.056140803
72d80f0f0ca5fe59b75f2b1dcf1cdea7,0.052790973
4c5519c06e1ac1d1b0918cdbf7b51d01,0.012840275
7cdbc90c46b21d7b8f45539959358675,0.041218936
0098ac424271f7ba88b70d00a0190416,0.01199403
82b9ec2ff950a32c8995b9e5039f95c1,0.058850184
3317fb9e0cd32dbc00f77ac2a4c50eec,0.010131956
254fa48df3ff24be9868c82f244499d7,0.045213874
c46ec66de66fa06883992d9327c8ff76,0.071696825
0d0b161f405d1e6666cbdfd7921e1505,0.06884237
228b3c9b599ee2e638972109b0e9f024,0.012465521
4af0f94717f370d423001659c014b8ba,0.014825511
c7c84f4ec4be0b4363c0a3b438f1bfa1,0.0091401655
e63ec691435ed1b45a8007619c410a3f,0.006916587
759bd0845b58d0bb666d24ec860c1e6b,0.00767217
646bd5e27aa27ef1e82c9186d03447c5,0.014471772
95affa15a4035aa5a3db49ad0ea1c8fd,0.055395477
0a1484ccfbc23143cafd6bd152605083,0.014328846
c3e1740c7f0b2cb6a95bd9a1636a62c5,0.0802875
38ff0422d4fc3c1a86c487684a3184f9,0.04651318
9a1fc0506607f89aee2b10108315b41f,0.061438557
5891d8e6f3c27e78cb1fb9e1a3965b80,0.03545427
3968c13393f3f68d2e2914b22aa9059f,0.0076813134
de7642f4f9c48b78ebd69c5fb346c146,0.061254665
6a96b0fe475a979124ee63e3f5d7fe80,0.013754896
44745e3d72f2dda49b94144673fd720d,0.04641479
a54cc359a3a14cc22fd7796346c03291,0.016395917
8deee26ee78daa0f9d68f6efb876df19,0.08015861
143ef402873e4bda36c46308475cca2f,0.045523457
1dfe4f0ca2309b47920b4366ea6988a3,0.07133379
93116ce32ef57e1331b66f62275b6f02,0.060355492
4c20e169842695f74686aaf2ecaef843,0.047621034
cc417863dd7bdc73ac6851c301da5b11,0.012861235
51b10e858b0f29f27c250b9fa8d4525f,0.02149027
53fdd79ee9474522bc92aea410b7d11d,0.009708109
f8385233f6cb7bb0e810c8236baa915c,0.05368046
d6df3031ebb8e1f5c725c34e1bd76e86,0.04797291
e7c0343fa9fa6d10fe62d4277f8b749d,0.011266393
ef5c8f8726ad39274bff18f1841e6c4e,0.0830628
51f4860a934bef5d3da5854d9647d9b4,0.006764018
e047ec0f0317696acbec67319ef1ea3c,0.14214869
6222acbb86612149dc858beab3b037df,0.046501365
34dd0e7e802c95d2535f33c4f2789992,0.052267425
c145b436b330f41b22ea3d20edbcbfa0,0.0062603517
c162a9e94a6412c8218a8e75abbcf50f,0.07064954
00acc053e51cecb84e70e7565f4dbfd8,0.005908542
a58f9d55c7ff91c2d4e03d3cf081a6c7,0.006232065
977c952f0409f1edeac94187ade1c1e8,0.008619915
566393f91b0b5bed661191c242bab792,0.049201544
db4d46f4e37454da3dcf5cabcbd61538,0.053416967
09e3da97c7544ef0f27335bede5b2422,0.04797291
348fcfb5441a5eaaf1f823bc349d6c6e,0.040955514
b663ae9fcd38fff7535030fecbeda2a5,0.060090665
f7f95371df4accd56c0d6e42f5722e2e,0.05677192
010140da2b539ffaa354639a0ad67554,0.084866345
992a971f5cac773320e26c57e8048ddb,0.050024252
86f4105e55527534028b9dd4e68bccad,0.010718181
3c873b3a7a690dcc73cd68a6cdc38191,0.038814448
0832fac34ef7c4d699e8428c312322dc,0.010023976
7c7a59486cd761426ea9b1acb02e0b2e,0.04654608
1faea63296152a34c6f769705dc3ec84,0.007487892
a1f511ecebe49d127f21c23c998c6401,0.04449088
7567ccfae388ad6c08f9cab444496258,0.021506982
9ad32f3df70524c5840b31e510e31a9a,0.014015107
606579eeb648058985b152ce568223f5,0.008619915
3a0993c855a5ce805e744bc2152b5cc7,0.007052353
49cbd6103967e1845ea3876a2875afac,0.05124683
7d96bb5572b29fbf6c26f4b9b309f3b1,0.060618155
bf9127fd93890814ab3f240261b3d8fc,0.050302982
10b05262d6e8086aef1373e357cb38aa,0.05818628
6a6e9372326b0871a5ac03daa2914f44,0.09116837
c8a52476259ca30d6a37279936b0a704,0.0072452826
2443497f87d76fcd8998a461c909c3b2,0.045729507
382e4aa088708bc33f8911726a298ffc,0.044182908
da90c53ed889c5fcbd822e76b198f6e7,0.06851857
3fa63ca72ec0fce7ea4a09ca450e34f0,0.006371777
6d11115aa56c99c911ff0374716f9f57,0.055894952
cf96912fce1ff210535847edf81a4270,0.039699502
60b8277fcf314aa0c71b7f113fe777e2,0.032453615
8b721bb535bbb49b5d043d4dab0af67a,0.1210422
c83c1bfcb7ecf085c6269356f372a40f,0.05045041
